person_id,GP,PTS,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,from_year,to_year
1630631,152.0,7.348807824217661,0.425,0.328,0.7253333333333334,2.108496474616693,2.5582686511648256,1.173761192886876,0.19695378438547836,2021,2023
1630637,17.0,1.330952380952381,0.25275000000000003,0.125,0.65625,0.5785714285714286,0.880952380952381,0.20476190476190476,0.0,2021,2022
1630639,57.0,3.3513227513227517,0.613,0.28125,0.28300000000000003,1.2534391534391536,0.18941798941798943,0.1523809523809524,0.027777777777777776,2022,2023
1630640,2.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,2021,2021
1630641,17.0,1.7058823529411764,0.632,0.0,0.5,2.823529411764706,0.7647058823529411,0.11764705882352941,1.1764705882352942,2022,2023
1630643,19.0,2.845238095238095,0.39033333333333325,0.3,0.31266666666666665,1.4583333333333333,0.6011904761904762,0.26785714285714285,0.2738095238095238,2021,2023
1630644,6.0,6.125,0.5875,0.2575,0.65,2.375,1.5,0.375,0.375,2021,2022
1630647,108.0,5.580451832907075,0.4484,0.321,0.6538,2.4762915601023017,0.6939855072463768,0.5514450127877237,0.05862745098039216,2021,2023
1630648,6.0,1.375,0.2955,0.5835,0.5,1.0,0.25,0.375,0.0,2021,2022
1630649,18.0,3.6176470588235294,0.2405,0.274,0.9585,0.9117647058823529,0.2647058823529412,0.6176470588235294,0.6470588235294118,2022,2023
1630658,7.0,2.5714285714285716,0.7,0.0,1.0,1.2857142857142858,0.42857142857142855,0.0,0.0,2023,2023
1630678,113.0,4.18779106198461,0.6064,0.38880000000000003,0.643,2.2656500488758553,0.4565907211068502,0.17172469107952978,0.18787828658796402,2021,2023
1630686,26.0,8.63105413105413,0.4606666666666667,0.4163333333333334,0.4623333333333333,1.918091168091168,1.3076923076923077,1.1524216524216524,0.17165242165242164,2021,2021
1630688,112.0,3.146825396825397,0.36566666666666664,0.342,0.8073333333333332,1.6007936507936507,0.4055555555555555,0.4544973544973545,0.21428571428571427,2021,2023
1630691,13.0,3.8461538461538463,0.36,0.333,0.5,2.4615384615384617,0.5384615384615384,0.0,0.5384615384615384,2021,2021
1630692,148.0,5.445760368663595,0.3362,0.26080000000000003,0.5336000000000001,2.95105222734255,1.931935483870968,0.7259062980030722,0.27649001536098317,2021,2023
1630693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2021
